State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,01/12/2008,1047,1050,1048,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,04/12/2008,1043,1065,1054,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/01/2008,964,974,969,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/01/2008,900,976,933,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/01/2008,977,977,977,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/04/2008,1000,1000,1000,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,01/01/2010,1231,1231,1231,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,06/01/2010,1264,1266,1265,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,23/01/2010,1305,1306,1306,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,26/02/2010,1227,1227,1227,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,02/03/2010,1182,1182,1182,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,11/03/2010,1060,1060,1060,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,08/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,17/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,22/04/2010,1100,1750,1425,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,23/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,09/06/2010,1060,1115,1088,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,15/07/2010,1097,1097,1097,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,25/09/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,02/10/2010,1118,1118,1118,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,25/10/2010,1080,1143,1111,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/03/2011,1120,1180,1150,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/03/2011,1119,1139,1126,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/03/2011,1050,1050,1050,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,26/03/2011,1050,1060,1055,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/08/2011,875,1014,945,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/08/2011,1010,1011,1010.5,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/08/2011,890,890,890,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/08/2011,1020,1020,1020,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/08/2011,945,1056,1000,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/09/2011,990,1025,1007,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/10/2011,1001,1020,1010,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/11/2011,1034,1037,1035,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,11/11/2011,950,1023,986,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/11/2011,1071,1071,1071,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/11/2011,1073,1073,1073,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/12/2011,1068,1102,1085,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/12/2011,1163,1163,1163,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/12/2011,1127,1127,1127,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/12/2011,1142,1142,1142,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/12/2011,1118,1130,1124,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/12/2011,1123,1123,1123,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,02/01/2012,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/02/2012,1160,1160,1160,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/02/2012,1155,1155,1155,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/03/2012,1025,1025,1025,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/03/2012,1071,1138,1105,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,17/03/2012,1125,1125,1125,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/03/2012,1144,1150,1147,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/03/2012,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/03/2012,1100,1166,1133,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/08/2012,1287,1287,1287,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/09/2012,1437,1437,1437,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,10/10/2012,1459,1459,1459,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/11/2012,1370,1452,1411,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/11/2012,1444,1448,1446,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/12/2012,1510,1510,1510,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,15/12/2012,1461,1542,1502,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,09/06/2009,980,980,980,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,15/06/2009,921,963,942,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/04/2009,1080,1080,1080,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/04/2009,1080,1080,1080,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/04/2009,1080,1080,1080,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/09/2009,1094,1094,1094,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/10/2009,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/10/2009,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/10/2009,1159,1170,1160,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/11/2009,1301,1302,1302,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/11/2009,1297,1301,1299,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/11/2009,1280,1280,1280,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,21/12/2009,1240,1284,1262,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/08/2006,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,22/08/2006,925,926,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,31/08/2006,900,900,900,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/09/2006,924,955,940,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/10/2006,909,926,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/10/2006,965,965,965,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/10/2006,950,953,952,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/11/2006,996,1013,1000,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/11/2006,1055,1060,1058,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/11/2006,1038,1046,1040,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/11/2006,1019,1024,1024,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/11/2006,1020,1045,1024,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/12/2006,1024,1034,1029,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/12/2006,1022,1031,1031,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,11/12/2006,1014,1015,1015,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,15/12/2006,1000,1000,1000,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,11/01/2013,1534,1534,1534,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/03/2013,1490,1490,1490,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/03/2013,1400,1425,1413,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/03/2013,1400,1420,1410,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/04/2013,1350,1350,1350,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,22/04/2013,1350,1350,1350,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/04/2013,1350,1350,1350,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,28/08/2013,3129,3129,3129,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,12/09/2013,1200,1200,1200,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/09/2013,1342,1342,1342,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/10/2013,1557,1563,1560,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/11/2013,1544,1544,1544,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/12/2013,1500,1546,1523,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/12/2013,1520,1520,1520,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/12/2013,1538,1538,1538,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/12/2013,1571,1571,1571,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/12/2013,1569,1569,1569,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/03/2014,1581,1584,1583,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,26/03/2014,1492,1512,1502,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/10/2014,1433,1433,1433,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/11/2014,1440,1443,1442,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/01/2015,1569,1569,1569,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/02/2015,1539,1539,1539,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/02/2015,1540,1540,1540,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,17/03/2015,1556,1556,1556,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,02/09/2015,1435,1435,1435,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/09/2015,1433,1441,1438,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/09/2015,1435,1445,1440,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,28/09/2015,1465,1466,1465,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,06/10/2015,1500,1500,1500,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/10/2015,1490,1530,1510,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/11/2015,1450,1450,1450,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,02/12/2015,1534,1534,1534,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/12/2015,1510,1530,1520,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/12/2015,1525,1525,1525,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/08/2017,1605,1605,1605,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,28/02/2018,1606,1606,1606,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/04/2018,1735,1735,1735,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/04/2018,1735,1735,1735,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/04/2018,1735,1735,1735,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/12/2010,1130,1130,1130,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/12/2010,1155,1155,1155,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/12/2010,1148,1200,1174,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/12/2010,1140,1140,1140,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,01/02/2010,1279,1279,1279,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,05/02/2010,1280,1280,1280,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,12/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,14/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,13/07/2010,1050,1076,1063,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,19/07/2010,1070,1100,1085,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,10/09/2010,1101,1101,1101,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/08/2006,925,930,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/08/2006,940,940,940,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/08/2006,880,897,885,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/09/2006,930,932,931,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/09/2006,927,970,935,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/09/2006,936,936,936,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/10/2006,917,936,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/10/2006,989,990,990,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,31/10/2006,1014,1020,1016,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/11/2006,1014,1027,1020,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,06/11/2006,1015,1027,1020,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/11/2006,1058,1058,1058,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,17/11/2006,1045,1055,1050,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,22/11/2006,980,1005,1003,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/12/2006,1007,1022,1014,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/12/2006,1004,1008,1006,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/12/2006,987,995,995,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/03/2011,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,13/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,26/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,02/09/2011,1003,1003,1003,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,26/09/2011,1020,1020,1020,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/10/2011,1001,1001,1001,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,10/10/2011,1000,1006,1003,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/11/2011,980,1024,1002,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/11/2011,1010,1023,1016,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,10/11/2011,908,1023,964,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,15/11/2011,1030,1030,1030,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/11/2011,1025,1025,1025,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/12/2011,1088,1094,1091,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,12/12/2011,1099,1109,1104,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/01/2012,1140,1140,1140,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,17/01/2012,1142,1142,1142,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/02/2012,1119,1181,1150,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,02/03/2012,1140,1140,1140,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,13/03/2012,1150,1181,1165,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/03/2012,1115,1134,1124,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/03/2012,1150,1150,1150,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,11/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,22/09/2012,1351,1393,1372,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/09/2012,1327,1337,1332,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,13/10/2012,1438,1458,1448,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/10/2012,1446,1460,1453,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/11/2012,1418,1436,1427,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/11/2012,1421,1464,1443,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/11/2012,1440,1484,1462,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/12/2012,1490,1490,1490,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/12/2012,1481,1500,1491,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/02/2016,1612,1649,1630,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/04/2016,1525,1525,1525,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/01/2007,1003,1006,1005,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/02/2007,944,956,950,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/02/2007,965,972,970,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,22/02/2007,976,983,980,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/02/2007,957,975,965,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,06/03/2007,885,891,890,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/03/2007,869,900,874,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/03/2007,933,969,950,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/03/2007,958,967,967,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,10/04/2007,850,855,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,12/04/2007,850,856,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/04/2007,855,878,862,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/04/2007,851,852,852,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/05/2007,851,878,870,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,15/05/2007,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/05/2007,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,17/05/2007,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/06/2007,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/06/2007,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,06/06/2007,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/06/2007,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,13/07/2007,951,980,965,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/07/2007,936,936,936,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/07/2007,925,935,930,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/08/2007,936,936,936,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,13/08/2007,913,928,920,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/08/2007,935,936,935,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/08/2007,910,935,922,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/09/2007,929,933,931,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/09/2007,876,905,905,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/10/2007,875,897,886,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/10/2007,958,962,960,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/10/2007,938,967,950,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/10/2007,962,963,962,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,26/10/2007,963,967,965,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/11/2007,969,973,971,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/11/2007,940,972,956,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/11/2007,925,925,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,22/11/2007,944,952,948,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/11/2007,945,961,952,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/12/2007,900,955,927,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/12/2007,958,958,958,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/12/2007,956,960,958,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/12/2007,950,957,953,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,26/12/2008,1060,1065,1062,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,31/12/2008,1040,1062,1050,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,10/06/2009,960,973,966.5,1
